"subjectIndex","subjectSex","subjectBirth","subjectEdu","time_stamp","subjectStiGroup","block_id","block_type","trial_id","trial_type_num","label_en","shape_en","Vali","match","correctRp","response","rt","acc"
"v010031",1,"1996","硕士",1614078867608,4,2,"test",1,9,"ordinary","circular","ordinary","match","n","n","604.9349999993574","1"
"v010031",1,"1996","硕士",1614078869518,4,2,"test",2,9,"good","square","bad","mismatch","m","m","705.8100000030827","1"
"v010031",1,"1996","硕士",1614078871526,4,2,"test",3,9,"good","triangle","good","match","n","n","551.0649999995949","1"
"v010031",1,"1996","硕士",1614078873379,4,2,"test",4,9,"bad","square","bad","match","n","n","654.634999999078","1"
"v010031",1,"1996","硕士",1614078875337,4,2,"test",5,9,"ordinary","triangle","good","mismatch","m","m","724.8749999998836","1"
"v010031",1,"1996","硕士",1614078877365,4,2,"test",6,9,"ordinary","square","bad","mismatch","m","m","756.4350000029663","1"
"v010031",1,"1996","硕士",1614078879429,4,2,"test",7,9,"bad","square","bad","match","n","m","720.8900000004796","0"
"v010031",1,"1996","硕士",1614078881454,4,2,"test",8,9,"ordinary","circular","ordinary","match","n","n","621.2450000022072","1"
"v010031",1,"1996","硕士",1614078883379,4,2,"test",9,9,"good","triangle","good","match","n","n","583.0099999984959","1"
"v010031",1,"1996","硕士",1614078885265,4,2,"test",10,9,"good","circular","ordinary","mismatch","m","m","595.1200000017416","1"
"v010031",1,"1996","硕士",1614078887163,4,2,"test",11,9,"bad","circular","ordinary","mismatch","m","m","538.0000000004657","1"
"v010031",1,"1996","硕士",1614078889003,4,2,"test",12,9,"bad","triangle","good","mismatch","m","m","589.0550000004005","1"
"v010031",1,"1996","硕士",1614078890895,4,2,"test",1,10,"ordinary","circular","ordinary","match","n","n","796.859999998589","1"
"v010031",1,"1996","硕士",1614078892995,4,2,"test",2,10,"ordinary","square","bad","mismatch","m","m","531.3349999996135","1"
"v010031",1,"1996","硕士",1614078894832,4,2,"test",3,10,"good","square","bad","mismatch","m","m","730.7350000009174","1"
"v010031",1,"1996","硕士",1614078896866,4,2,"test",4,10,"good","triangle","good","match","n","n","701.3450000012526","1"
"v010031",1,"1996","硕士",1614078898871,4,2,"test",5,10,"good","triangle","good","match","n","n","723.2550000008196","1"
"v010031",1,"1996","硕士",1614078900898,4,2,"test",6,10,"bad","triangle","good","mismatch","m","m","524.8399999982212","1"
"v010031",1,"1996","硕士",1614078902738,4,2,"test",7,10,"bad","circular","ordinary","mismatch","m","m","565.8150000018068","1"
"v010031",1,"1996","硕士",1614078904606,4,2,"test",8,10,"good","circular","ordinary","mismatch","m","m","675.8550000013784","1"
"v010031",1,"1996","硕士",1614078906584,4,2,"test",9,10,"bad","square","bad","match","n","n","545.5650000004098","1"
"v010031",1,"1996","硕士",1614078908434,4,2,"test",10,10,"bad","square","bad","match","n","n","619.4699999978766","1"
"v010031",1,"1996","硕士",1614078910356,4,2,"test",11,10,"ordinary","circular","ordinary","match","n","m","669.2450000009267","0"
"v010031",1,"1996","硕士",1614078912327,4,2,"test",12,10,"ordinary","triangle","good","mismatch","m","m","631.1499999974621","1"
"v010031",1,"1996","硕士",1614078914261,4,2,"test",1,11,"ordinary","circular","ordinary","match","n","n","542.4650000022957","1"
"v010031",1,"1996","硕士",1614078916106,4,2,"test",2,11,"ordinary","circular","ordinary","match","n","n","543.9599999990314","1"
"v010031",1,"1996","硕士",1614078917953,4,2,"test",3,11,"bad","circular","ordinary","mismatch","m","m","694.5350000022445","1"
"v010031",1,"1996","硕士",1614078919951,4,2,"test",4,11,"good","square","bad","mismatch","m","m","645.4549999980954","1"
"v010031",1,"1996","硕士",1614078921899,4,2,"test",5,11,"bad","triangle","good","mismatch","m","m","749.0499999985332","1"
"v010031",1,"1996","硕士",1614078923951,4,2,"test",6,11,"bad","square","bad","match","n","n","592.4700000032317","1"
"v010031",1,"1996","硕士",1614078925847,4,2,"test",7,11,"good","circular","ordinary","mismatch","m","m","656.5549999978393","1"
"v010031",1,"1996","硕士",1614078927805,4,2,"test",8,11,"bad","square","bad","match","n","n","527.2949999998091","1"
"v010031",1,"1996","硕士",1614078929637,4,2,"test",9,11,"ordinary","triangle","good","mismatch","m","m","591.9150000008522","1"
"v010031",1,"1996","硕士",1614078931533,4,2,"test",10,11,"good","triangle","good","match","n","n","739.9099999965401","1"
"v010031",1,"1996","硕士",1614078933577,4,2,"test",11,11,"ordinary","square","bad","mismatch","m","m","474.58999999798834","1"
"v010031",1,"1996","硕士",1614078935353,4,2,"test",12,11,"good","triangle","good","match","n","n","606.0450000003912","1"
"v010031",1,"1996","硕士",1614078937262,4,2,"test",1,12,"bad","circular","ordinary","mismatch","m","m","631.3250000021653","1"
"v010031",1,"1996","硕士",1614078939196,4,2,"test",2,12,"ordinary","circular","ordinary","match","n","n","734.3849999997765","1"
"v010031",1,"1996","硕士",1614078941232,4,2,"test",3,12,"good","circular","ordinary","mismatch","m","m","793.1349999998929","1"
"v010031",1,"1996","硕士",1614078943328,4,2,"test",4,12,"bad","square","bad","match","n","n","818.9649999985704","1"
"v010031",1,"1996","硕士",1614078945451,4,2,"test",5,12,"good","square","bad","mismatch","m","m","653.760000001057","1"
"v010031",1,"1996","硕士",1614078947409,4,2,"test",6,12,"ordinary","triangle","good","mismatch","m","n","582.044999999227","0"
"v010031",1,"1996","硕士",1614078949295,4,2,"test",7,12,"good","triangle","good","match","n","n","568.8049999990035","1"
"v010031",1,"1996","硕士",1614078951167,4,2,"test",8,12,"bad","triangle","good","mismatch","m","m","549.1900000015739","1"
"v010031",1,"1996","硕士",1614078953019,4,2,"test",9,12,"ordinary","circular","ordinary","match","n","n","606.2549999987241","1"
"v010031",1,"1996","硕士",1614078954929,4,2,"test",10,12,"bad","square","bad","match","n","n","479.1399999995483","1"
"v010031",1,"1996","硕士",1614078956710,4,2,"test",11,12,"good","triangle","good","match","n","n","626.4400000000605","1"
"v010031",1,"1996","硕士",1614078958638,4,2,"test",12,12,"ordinary","square","bad","mismatch","m","m","598.3349999987986","1"
"v010031",1,"1996","硕士",1614078973612,4,3,"test",1,13,"good","circular","ordinary","mismatch","m","m","646.4400000004098","1"
"v010031",1,"1996","硕士",1614078975562,4,3,"test",2,13,"bad","triangle","good","mismatch","m","m","724.3349999990314","1"
"v010031",1,"1996","硕士",1614078977590,4,3,"test",3,13,"bad","circular","ordinary","mismatch","m","m","592.7450000017416","1"
"v010031",1,"1996","硕士",1614078979485,4,3,"test",4,13,"good","triangle","good","match","n","n","529.1350000007078","1"
"v010031",1,"1996","硕士",1614078981316,4,3,"test",5,13,"ordinary","square","bad","mismatch","m","m","614.1999999999534","1"
"v010031",1,"1996","硕士",1614078983234,4,3,"test",6,13,"good","square","bad","mismatch","m","m","553.4299999999348","1"
"v010031",1,"1996","硕士",1614078985091,4,3,"test",7,13,"ordinary","triangle","good","mismatch","m","m","568.3250000001863","1"
"v010031",1,"1996","硕士",1614078986961,4,3,"test",8,13,"bad","square","bad","match","n","n","604.7399999988265","1"
"v010031",1,"1996","硕士",1614078988869,4,3,"test",9,13,"good","triangle","good","match","n","n","561.6349999982631","1"
"v010031",1,"1996","硕士",1614078990734,4,3,"test",10,13,"bad","square","bad","match","n","n","584.4050000014249","1"
"v010031",1,"1996","硕士",1614078992622,4,3,"test",11,13,"ordinary","circular","ordinary","match","n","n","552.7299999995157","1"
"v010031",1,"1996","硕士",1614078994479,4,3,"test",12,13,"ordinary","circular","ordinary","match","n","m","529.6949999973876","0"
"v010031",1,"1996","硕士",1614078996312,4,3,"test",1,14,"good","triangle","good","match","n","n","558.9749999998603","1"
"v010031",1,"1996","硕士",1614078998175,4,3,"test",2,14,"ordinary","circular","ordinary","match","n","n","636.7299999983516","1"
"v010031",1,"1996","硕士",1614079000114,4,3,"test",3,14,"ordinary","triangle","good","mismatch","m","m","553.9849999987055","1"
"v010031",1,"1996","硕士",1614079001971,4,3,"test",4,14,"ordinary","square","bad","mismatch","m","n","656.2899999989895","0"
"v010031",1,"1996","硕士",1614079003931,4,3,"test",5,14,"good","circular","ordinary","mismatch","m","m","636.4099999992177","1"
"v010031",1,"1996","硕士",1614079005870,4,3,"test",6,14,"good","square","bad","mismatch","m","m","706.0599999967963","1"
"v010031",1,"1996","硕士",1614079007879,4,3,"test",7,14,"good","triangle","good","match","n","n","628.3750000002328","1"
"v010031",1,"1996","硕士",1614079009809,4,3,"test",8,14,"bad","square","bad","match","n","m","798.5399999998044","0"
"v010031",1,"1996","硕士",1614079011910,4,3,"test",9,14,"bad","circular","ordinary","mismatch","m","m","633.6300000002375","1"
"v010031",1,"1996","硕士",1614079013847,4,3,"test",10,14,"bad","triangle","good","mismatch","m","m","641.2949999977136","1"
"v010031",1,"1996","硕士",1614079015792,4,3,"test",11,14,"bad","square","bad","match","n","n","550.5400000001537","1"
"v010031",1,"1996","硕士",1614079017646,4,3,"test",12,14,"ordinary","circular","ordinary","match","n","m","654.660000000149","0"
"v010031",1,"1996","硕士",1614079019604,4,3,"test",1,15,"good","triangle","good","match","n","n","599.9300000004005","1"
"v010031",1,"1996","硕士",1614079021508,4,3,"test",2,15,"good","square","bad","mismatch","m","m","629.1849999979604","1"
"v010031",1,"1996","硕士",1614079023440,4,3,"test",3,15,"ordinary","circular","ordinary","match","n","n","562.7149999999674","1"
"v010031",1,"1996","硕士",1614079025305,4,3,"test",4,15,"bad","circular","ordinary","mismatch","m","m","685.0899999990361","1"
"v010031",1,"1996","硕士",1614079027293,4,3,"test",5,15,"ordinary","square","bad","mismatch","m","n","659.0900000010151","0"
"v010031",1,"1996","硕士",1614079029255,4,3,"test",6,15,"bad","triangle","good","mismatch","m","m","642.0650000000605","1"
"v010031",1,"1996","硕士",1614079031202,4,3,"test",7,15,"bad","square","bad","match","n","n","890.4000000001397","1"
"v010031",1,"1996","硕士",1614079033396,4,3,"test",8,15,"ordinary","circular","ordinary","match","n","n","622.3949999985052","1"
"v010031",1,"1996","硕士",1614079035322,4,3,"test",9,15,"bad","square","bad","match","n","n","669.3200000008801","1"
"v010031",1,"1996","硕士",1614079037294,4,3,"test",10,15,"good","circular","ordinary","mismatch","m","m","615.7350000030128","1"
"v010031",1,"1996","硕士",1614079039212,4,3,"test",11,15,"good","triangle","good","match","n","n","448.48500000080094","1"
"v010031",1,"1996","硕士",1614079040963,4,3,"test",12,15,"ordinary","triangle","good","mismatch","m","m","745.6350000029197","1"
"v010031",1,"1996","硕士",1614079043012,4,3,"test",1,16,"good","triangle","good","match","n","n","594.0599999994738","1"
"v010031",1,"1996","硕士",1614079044909,4,3,"test",2,16,"bad","square","bad","match","n","m","579.505000001518","0"
"v010031",1,"1996","硕士",1614079046793,4,3,"test",3,16,"bad","square","bad","match","n","n","565.4200000027195","1"
"v010031",1,"1996","硕士",1614079048662,4,3,"test",4,16,"bad","circular","ordinary","mismatch","m","m","675.7550000002375","1"
"v010031",1,"1996","硕士",1614079050639,4,3,"test",5,16,"ordinary","circular","ordinary","match","n","n","850.6149999994086","1"
"v010031",1,"1996","硕士",1614079052793,4,3,"test",6,16,"bad","triangle","good","mismatch","m","m","767.1100000006845","1"
"v010031",1,"1996","硕士",1614079054863,4,3,"test",7,16,"good","circular","ordinary","mismatch","m","m","684.4300000012154","1"
"v010031",1,"1996","硕士",1614079056849,4,3,"test",8,16,"good","triangle","good","match","n","n","609.2800000004936","1"
"v010031",1,"1996","硕士",1614079058761,4,3,"test",9,16,"ordinary","square","bad","mismatch","m","m","938.8050000015646","1"
"v010031",1,"1996","硕士",1614079061004,4,3,"test",10,16,"ordinary","triangle","good","mismatch","m","m","760.7550000030315","1"
"v010031",1,"1996","硕士",1614079063067,4,3,"test",11,16,"ordinary","circular","ordinary","match","n","n","614.4649999986868","1"
"v010031",1,"1996","硕士",1614079064984,4,3,"test",12,16,"good","square","bad","mismatch","m","m","518.5050000000047","1"
"v010031",1,"1996","硕士",1614079066805,4,3,"test",1,17,"good","circular","ordinary","mismatch","m","m","689.2149999985704","1"
"v010031",1,"1996","硕士",1614079068796,4,3,"test",2,17,"good","square","bad","mismatch","m","m","717.4899999990594","1"
"v010031",1,"1996","硕士",1614079070815,4,3,"test",3,17,"ordinary","circular","ordinary","match","n","n","568.4299999993527","1"
"v010031",1,"1996","硕士",1614079072686,4,3,"test",4,17,"ordinary","square","bad","mismatch","m","m","596.6350000016391","1"
"v010031",1,"1996","硕士",1614079074585,4,3,"test",5,17,"ordinary","circular","ordinary","match","n","n","605.7699999982724","1"
"v010031",1,"1996","硕士",1614079076495,4,3,"test",6,17,"bad","square","bad","match","n","n","672.2100000006612","1"
"v010031",1,"1996","硕士",1614079078470,4,3,"test",7,17,"bad","square","bad","match","n","n","624.8150000028545","1"
"v010031",1,"1996","硕士",1614079080397,4,3,"test",8,17,"ordinary","triangle","good","mismatch","m","m","844.03499999817","1"
"v010031",1,"1996","硕士",1614079082544,4,3,"test",9,17,"good","triangle","good","match","n","n","637.2100000007777","1"
"v010031",1,"1996","硕士",1614079084484,4,3,"test",10,17,"bad","circular","ordinary","mismatch","m","m","523.3799999987241","1"
"v010031",1,"1996","硕士",1614079086310,4,3,"test",11,17,"good","triangle","good","match","n","n","717.2800000007264","1"
"v010031",1,"1996","硕士",1614079088330,4,3,"test",12,17,"bad","triangle","good","mismatch","m","m","614.815000000759","1"
"v010031",1,"1996","硕士",1614079090246,4,3,"test",1,18,"ordinary","circular","ordinary","match","n","n","613.0699999993667","1"
"v010031",1,"1996","硕士",1614079092162,4,3,"test",2,18,"good","square","bad","mismatch","m","m","642.3499999982305","1"
"v010031",1,"1996","硕士",1614079094108,4,3,"test",3,18,"ordinary","triangle","good","mismatch","m","m","814.9349999985425","1"
"v010031",1,"1996","硕士",1614079096225,4,3,"test",4,18,"ordinary","circular","ordinary","match","n","n","662.8999999994412","1"
"v010031",1,"1996","硕士",1614079098191,4,3,"test",5,18,"bad","square","bad","match","n","n","687.7349999995204","1"
"v010031",1,"1996","硕士",1614079100182,4,3,"test",6,18,"ordinary","square","bad","mismatch","m","m","685.5350000004983","1"
"v010031",1,"1996","硕士",1614079102171,4,3,"test",7,18,"good","triangle","good","match","n","n","568.0900000005495","1"
"v010031",1,"1996","硕士",1614079104043,4,3,"test",8,18,"bad","triangle","good","mismatch","m","m","573.1950000008801","1"
"v010031",1,"1996","硕士",1614079105918,4,3,"test",9,18,"good","circular","ordinary","mismatch","m","m","714.3800000011688","1"
"v010031",1,"1996","硕士",1614079107948,4,3,"test",10,18,"bad","circular","ordinary","mismatch","m","m","604.545000002021","1"
"v010031",1,"1996","硕士",1614079109856,4,3,"test",11,18,"bad","square","bad","match","n","n","622.5099999974482","1"
"v010031",1,"1996","硕士",1614079111782,4,3,"test",12,18,"good","triangle","good","match","n","n","630.0249999986263","1"
"v010031",1,"1996","硕士",1614079125997,4,4,"test",1,19,"good","circular","ordinary","mismatch","m","m","750.8600000001024","1"
"v010031",1,"1996","硕士",1614079128051,4,4,"test",2,19,"good","triangle","good","match","n","n","558.0749999972759","1"
"v010031",1,"1996","硕士",1614079129912,4,4,"test",3,19,"ordinary","triangle","good","mismatch","m","m","614.7449999989476","1"
"v010031",1,"1996","硕士",1614079131829,4,4,"test",4,19,"ordinary","circular","ordinary","match","n","n","577.0550000015646","1"
"v010031",1,"1996","硕士",1614079133709,4,4,"test",5,19,"ordinary","square","bad","mismatch","m","m","636.9699999995064","1"
"v010031",1,"1996","硕士",1614079135649,4,4,"test",6,19,"bad","square","bad","match","n","n","610.6949999993667","1"
"v010031",1,"1996","硕士",1614079137563,4,4,"test",7,19,"ordinary","circular","ordinary","match","n","n","621.5250000022352","1"
"v010031",1,"1996","硕士",1614079139489,4,4,"test",8,19,"bad","square","bad","match","n","n","557.1149999997579","1"
"v010031",1,"1996","硕士",1614079141350,4,4,"test",9,19,"good","triangle","good","match","n","n","451.65999999898486","1"
"v010031",1,"1996","硕士",1614079143106,4,4,"test",10,19,"good","square","bad","mismatch","m","m","613.5100000030361","1"
"v010031",1,"1996","硕士",1614079145022,4,4,"test",11,19,"bad","circular","ordinary","mismatch","m","m","628.8399999975227","1"
"v010031",1,"1996","硕士",1614079146954,4,4,"test",12,19,"bad","triangle","good","mismatch","m","m","552.5450000022538","1"
"v010031",1,"1996","硕士",1614079148810,4,4,"test",1,20,"ordinary","square","bad","mismatch","m","m","768.9350000000559","1"
"v010031",1,"1996","硕士",1614079150882,4,4,"test",2,20,"good","circular","ordinary","mismatch","m","m","679.1350000021048","1"
"v010031",1,"1996","硕士",1614079152864,4,4,"test",3,20,"good","square","bad","mismatch","m","m","725.7199999985751","1"
"v010031",1,"1996","硕士",1614079154892,4,4,"test",4,20,"bad","square","bad","match","n","n","687.9399999997113","1"
"v010031",1,"1996","硕士",1614079156883,4,4,"test",5,20,"good","triangle","good","match","n","n","639.715000001248","1"
"v010031",1,"1996","硕士",1614079158826,4,4,"test",6,20,"bad","square","bad","match","n","n","765.4250000014435","1"
"v010031",1,"1996","硕士",1614079160895,4,4,"test",7,20,"bad","triangle","good","mismatch","m","m","695.1250000018626","1"
"v010031",1,"1996","硕士",1614079162892,4,4,"test",8,20,"bad","circular","ordinary","mismatch","m","m","637.4750000031199","1"
"v010031",1,"1996","硕士",1614079164831,4,4,"test",9,20,"ordinary","circular","ordinary","match","n","n","621.9100000017788","1"
"v010031",1,"1996","硕士",1614079166756,4,4,"test",10,20,"ordinary","circular","ordinary","match","n","n","734.2099999985658","1"
"v010031",1,"1996","硕士",1614079168794,4,4,"test",11,20,"ordinary","triangle","good","mismatch","m","m","550.5100000009406","1"
"v010031",1,"1996","硕士",1614079170647,4,4,"test",12,20,"good","triangle","good","match","n","n","567.930000001099","1"
"v010031",1,"1996","硕士",1614079172518,4,4,"test",1,21,"bad","triangle","good","mismatch","m","m","778.070000000298","1"
"v010031",1,"1996","硕士",1614079174599,4,4,"test",2,21,"bad","square","bad","match","n","n","602.8950000000186","1"
"v010031",1,"1996","硕士",1614079176505,4,4,"test",3,21,"ordinary","square","bad","mismatch","m","m","857.8899999994319","1"
"v010031",1,"1996","硕士",1614079178665,4,4,"test",4,21,"good","square","bad","mismatch","m","m","884.9150000023656","1"
"v010031",1,"1996","硕士",1614079180854,4,4,"test",5,21,"good","circular","ordinary","mismatch","m","m","598.8450000004377","1"
"v010031",1,"1996","硕士",1614079182755,4,4,"test",6,21,"ordinary","circular","ordinary","match","n","n","600.0500000009779","1"
"v010031",1,"1996","硕士",1614079184657,4,4,"test",7,21,"good","triangle","good","match","n","n","576.1550000025891","1"
"v010031",1,"1996","硕士",1614079186535,4,4,"test",8,21,"ordinary","triangle","good","mismatch","m","m","659.2000000018161","1"
"v010031",1,"1996","硕士",1614079188498,4,4,"test",9,21,"good","triangle","good","match","n","n","570.4550000010058","1"
"v010031",1,"1996","硕士",1614079190372,4,4,"test",10,21,"ordinary","circular","ordinary","match","n","n","570.1899999985471","1"
"v010031",1,"1996","硕士",1614079192245,4,4,"test",11,21,"bad","square","bad","match","n","n","748.350000001723","1"
"v010031",1,"1996","硕士",1614079194297,4,4,"test",12,21,"bad","circular","ordinary","mismatch","m","m","572.680000001099","1"
"v010031",1,"1996","硕士",1614079196172,4,4,"test",1,22,"ordinary","circular","ordinary","match","n","n","799.0949999985751","1"
"v010031",1,"1996","硕士",1614079198277,4,4,"test",2,22,"good","triangle","good","match","n","n","391.62500000023283","1"
"v010031",1,"1996","硕士",1614079199972,4,4,"test",3,22,"bad","triangle","good","mismatch","m","m","529.0650000025053","1"
"v010031",1,"1996","硕士",1614079201805,4,4,"test",4,22,"good","triangle","good","match","n","n","650.2599999986123","1"
"v010031",1,"1996","硕士",1614079203758,4,4,"test",5,22,"ordinary","square","bad","mismatch","m","m","659.265000001993","1"
"v010031",1,"1996","硕士",1614079205721,4,4,"test",6,22,"bad","square","bad","match","n","n","625.1150000025518","1"
"v010031",1,"1996","硕士",1614079207648,4,4,"test",7,22,"bad","square","bad","match","n","n","838.3300000024028","1"
"v010031",1,"1996","硕士",1614079209789,4,4,"test",8,22,"good","square","bad","mismatch","m","m","549.4949999994133","1"
"v010031",1,"1996","硕士",1614079211642,4,4,"test",9,22,"ordinary","triangle","good","mismatch","m","m","652.4150000005029","1"
"v010031",1,"1996","硕士",1614079213597,4,4,"test",10,22,"ordinary","circular","ordinary","match","n","n","514.3050000004005","1"
"v010031",1,"1996","硕士",1614079215413,4,4,"test",11,22,"good","circular","ordinary","mismatch","m","m","629.1999999994878","1"
"v010031",1,"1996","硕士",1614079217345,4,4,"test",12,22,"bad","circular","ordinary","mismatch","m","m","709.3649999988265","1"
"v010031",1,"1996","硕士",1614079219358,4,4,"test",1,23,"bad","square","bad","match","n","n","695.2299999974202","1"
"v010031",1,"1996","硕士",1614079221355,4,4,"test",2,23,"bad","circular","ordinary","mismatch","m","m","587.6349999997765","1"
"v010031",1,"1996","硕士",1614079223245,4,4,"test",3,23,"good","circular","ordinary","mismatch","m","m","588.0599999981932","1"
"v010031",1,"1996","硕士",1614079225136,4,4,"test",4,23,"good","square","bad","mismatch","m","m","772.8600000010338","1"
"v010031",1,"1996","硕士",1614079227213,4,4,"test",5,23,"good","triangle","good","match","n","n","522.7450000022072","1"
"v010031",1,"1996","硕士",1614079229038,4,4,"test",6,23,"bad","square","bad","match","n","n","671.2800000023562","1"
"v010031",1,"1996","硕士",1614079231014,4,4,"test",7,23,"ordinary","triangle","good","mismatch","m","m","638.7899999972433","1"
"v010031",1,"1996","硕士",1614079232955,4,4,"test",8,23,"bad","triangle","good","mismatch","m","m","751.4999999983702","1"
"v010031",1,"1996","硕士",1614079235010,4,4,"test",9,23,"ordinary","circular","ordinary","match","n","n","775.2099999999627","1"
"v010031",1,"1996","硕士",1614079237088,4,4,"test",10,23,"good","triangle","good","match","n","n","639.3200000021607","1"
"v010031",1,"1996","硕士",1614079239031,4,4,"test",11,23,"ordinary","circular","ordinary","match","n","n","710.2349999987055","1"
"v010031",1,"1996","硕士",1614079241043,4,4,"test",12,23,"ordinary","square","bad","mismatch","m","m","666.240000002319","1"
"v010031",1,"1996","硕士",1614079243012,4,4,"test",1,24,"bad","square","bad","match","n","n","772.2600000016391","1"
"v010031",1,"1996","硕士",1614079245088,4,4,"test",2,24,"ordinary","triangle","good","mismatch","m","m","668.4050000002608","1"
"v010031",1,"1996","硕士",1614079247060,4,4,"test",3,24,"good","square","bad","mismatch","m","m","863.8649999992922","1"
"v010031",1,"1996","硕士",1614079249227,4,4,"test",4,24,"good","triangle","good","match","n","n","507.31499999877997","1"
"v010031",1,"1996","硕士",1614079251039,4,4,"test",5,24,"bad","triangle","good","mismatch","m","m","602.7749999992084","1"
"v010031",1,"1996","硕士",1614079252946,4,4,"test",6,24,"bad","circular","ordinary","mismatch","m","n","644.3950000028126","0"
"v010031",1,"1996","硕士",1614079254893,4,4,"test",7,24,"bad","square","bad","match","n","n","684.7999999991152","1"
"v010031",1,"1996","硕士",1614079256880,4,4,"test",8,24,"good","circular","ordinary","mismatch","m","m","620.015000000596","1"
"v010031",1,"1996","硕士",1614079258816,4,4,"test",9,24,"ordinary","square","bad","mismatch","m","m","717.8349999994971","1"
"v010031",1,"1996","硕士",1614079260837,4,4,"test",10,24,"ordinary","circular","ordinary","match","n","n","743.9450000019278","1"
"v010031",1,"1996","硕士",1614079262883,4,4,"test",11,24,"ordinary","circular","ordinary","match","n","n","700.0450000013225","1"
"v010031",1,"1996","硕士",1614079264886,4,4,"test",12,24,"good","triangle","good","match","n","n","589.3600000017323","1"
"v010031",1,"1996","硕士",1614079279417,4,5,"test",1,25,"bad","square","bad","match","n","n","752.3150000015739","1"
"v010031",1,"1996","硕士",1614079281473,4,5,"test",2,25,"good","circular","ordinary","mismatch","m","m","705.1700000010896","1"
"v010031",1,"1996","硕士",1614079283480,4,5,"test",3,25,"bad","square","bad","match","n","n","634.4650000028778","1"
"v010031",1,"1996","硕士",1614079285417,4,5,"test",4,25,"ordinary","circular","ordinary","match","n","n","609.3149999978486","1"
"v010031",1,"1996","硕士",1614079287329,4,5,"test",5,25,"bad","circular","ordinary","mismatch","m","m","606.2899999995716","1"
"v010031",1,"1996","硕士",1614079289240,4,5,"test",6,25,"good","triangle","good","match","n","n","554.465000001248","1"
"v010031",1,"1996","硕士",1614079291098,4,5,"test",7,25,"good","triangle","good","match","n","n","693.5499999998137","1"
"v010031",1,"1996","硕士",1614079293094,4,5,"test",8,25,"ordinary","triangle","good","mismatch","m","m","500.4399999997113","1"
"v010031",1,"1996","硕士",1614079294898,4,5,"test",9,25,"ordinary","circular","ordinary","match","n","n","690.5300000000279","1"
"v010031",1,"1996","硕士",1614079296891,4,5,"test",10,25,"good","square","bad","mismatch","m","m","607.5249999994412","1"
"v010031",1,"1996","硕士",1614079298801,4,5,"test",11,25,"bad","triangle","good","mismatch","m","m","646.3750000002328","1"
"v010031",1,"1996","硕士",1614079300751,4,5,"test",12,25,"ordinary","square","bad","mismatch","m","m","634.070000000298","1"
"v010031",1,"1996","硕士",1614079302688,4,5,"test",1,26,"ordinary","circular","ordinary","match","n","n","636.3300000012387","1"
"v010031",1,"1996","硕士",1614079304633,4,5,"test",2,26,"good","circular","ordinary","mismatch","m","m","696.0849999997299","1"
"v010031",1,"1996","硕士",1614079306632,4,5,"test",3,26,"good","triangle","good","match","n","n","639.2149999993853","1"
"v010031",1,"1996","硕士",1614079308574,4,5,"test",4,26,"good","square","bad","mismatch","m","m","595.6449999974575","1"
"v010031",1,"1996","硕士",1614079310472,4,5,"test",5,26,"ordinary","triangle","good","mismatch","m","m","564.3749999981374","1"
"v010031",1,"1996","硕士",1614079312339,4,5,"test",6,26,"bad","triangle","good","mismatch","m","m","511.490000000922","1"
"v010031",1,"1996","硕士",1614079314153,4,5,"test",7,26,"bad","circular","ordinary","mismatch","m","m","544.8550000002142","1"
"v010031",1,"1996","硕士",1614079316001,4,5,"test",8,26,"bad","square","bad","match","n","n","689.5949999997392","1"
"v010031",1,"1996","硕士",1614079317992,4,5,"test",9,26,"ordinary","square","bad","mismatch","m","m","538.250000001397","1"
"v010031",1,"1996","硕士",1614079319832,4,5,"test",10,26,"good","triangle","good","match","n","n","601.1150000011548","1"
"v010031",1,"1996","硕士",1614079321737,4,5,"test",11,26,"ordinary","circular","ordinary","match","n","n","556.2499999979045","1"
"v010031",1,"1996","硕士",1614079323597,4,5,"test",12,26,"bad","square","bad","match","n","n","671.1800000013318","1"
"v010031",1,"1996","硕士",1614079325571,4,5,"test",1,27,"bad","circular","ordinary","mismatch","m","m","534.3150000008754","1"
"v010031",1,"1996","硕士",1614079327407,4,5,"test",2,27,"ordinary","circular","ordinary","match","n","n","665.4149999995716","1"
"v010031",1,"1996","硕士",1614079329376,4,5,"test",3,27,"ordinary","square","bad","mismatch","m","m","579.6999999983236","1"
"v010031",1,"1996","硕士",1614079331258,4,5,"test",4,27,"bad","triangle","good","mismatch","m","m","589.0250000013039","1"
"v010031",1,"1996","硕士",1614079333151,4,5,"test",5,27,"good","triangle","good","match","n","n","716.1349999988452","1"
"v010031",1,"1996","硕士",1614079335171,4,5,"test",6,27,"good","square","bad","mismatch","m","m","644.5849999981001","1"
"v010031",1,"1996","硕士",1614079337119,4,5,"test",7,27,"bad","square","bad","match","n","n","583.3999999994412","1"
"v010031",1,"1996","硕士",1614079339004,4,5,"test",8,27,"ordinary","triangle","good","mismatch","m","m","540.1400000010617","1"
"v010031",1,"1996","硕士",1614079340849,4,5,"test",9,27,"ordinary","circular","ordinary","match","n","n","498.0299999988638","1"
"v010031",1,"1996","硕士",1614079342650,4,5,"test",10,27,"bad","square","bad","match","n","n","583.2349999982398","1"
"v010031",1,"1996","硕士",1614079344537,4,5,"test",11,27,"good","circular","ordinary","mismatch","m","m","532.3599999973085","1"
