"subj_idx","sex","age","edu","block_id","block_type","trial_id","trial_type_num","label_en","shape_en","valence","match","correctRp","response","rt","acc"
"v010001","male",27,"硕士",4,"test",7,23,"ordinary","triangle","ordinary","match","n","n","590.5000000002328","1"
"v010001","male",27,"硕士",4,"test",8,23,"bad","triangle","ordinary","mismatch","m","m","655.2000000011176","1"
"v010001","male",27,"硕士",4,"test",9,23,"good","circular","bad","mismatch","m","m","768.900000001071","1"
"v010001","male",27,"硕士",4,"test",10,23,"ordinary","circular","bad","mismatch","m","m","905.8000000005122","1"
"v010001","male",27,"硕士",4,"test",11,23,"ordinary","square","good","mismatch","m","m","818.9999999995343","1"
"v010001","male",27,"硕士",4,"test",12,23,"bad","square","good","mismatch","m","m","929.6999999987893","1"
"v010001","male",27,"硕士",4,"test",1,24,"good","circular","bad","mismatch","m","m","762.7999999986496","1"
"v010001","male",27,"硕士",4,"test",2,24,"bad","circular","bad","match","n","m","857.4000000008382","0"
"v010001","male",27,"硕士",4,"test",3,24,"ordinary","circular","bad","mismatch","m","m","1068.4000000001397","1"
"v010001","male",27,"硕士",4,"test",4,24,"bad","triangle","ordinary","mismatch","m","m","723.3999999989755","1"
"v010001","male",27,"硕士",4,"test",5,24,"bad","circular","bad","match","n","n","757.4000000003725","1"
"v010001","male",27,"硕士",4,"test",6,24,"ordinary","triangle","ordinary","match","n","n","632.7999999993481","1"
"v010001","male",27,"硕士",4,"test",7,24,"good","square","good","match","n","n","545.5000000002328","1"
"v010001","male",27,"硕士",4,"test",8,24,"good","triangle","ordinary","mismatch","m","n","573.2000000008848","0"
"v010001","male",27,"硕士",4,"test",9,24,"bad","square","good","mismatch","m","m","851.5999999998603","1"
"v010001","male",27,"硕士",4,"test",10,24,"good","square","good","match","n","m","832.0000000002328","0"
"v010001","male",27,"硕士",4,"test",11,24,"ordinary","square","good","mismatch","m","m","959.1000000000931","1"
"v010001","male",27,"硕士",4,"test",12,24,"ordinary","triangle","ordinary","match","n","m","903.2000000006519","0"
"v010001","male",27,"硕士",5,"test",1,25,"good","circular","bad","mismatch","m","m","721.9000000003725","1"
"v010001","male",27,"硕士",5,"test",2,25,"good","square","good","match","n","n","630.0000000011642","1"
"v010001","male",27,"硕士",5,"test",3,25,"bad","circular","bad","match","n","n","803.1000000010245","1"
"v010001","male",27,"硕士",5,"test",4,25,"bad","square","good","mismatch","m","m","708.6000000000931","1"
"v010001","male",27,"硕士",5,"test",5,25,"ordinary","triangle","ordinary","match","n","n","674.3999999999069","1"
"v010001","male",27,"硕士",5,"test",6,25,"ordinary","circular","bad","mismatch","m","m","606.9000000006054","1"
"v010001","male",27,"硕士",5,"test",7,25,"bad","circular","bad","match","n","n","697.900000001071","1"
"v010001","male",27,"硕士",5,"test",8,25,"good","triangle","ordinary","mismatch","m","m","673.2000000008848","1"
"v010001","male",27,"硕士",5,"test",9,25,"bad","triangle","ordinary","mismatch","m","m","822.8000000016764","1"
"v010001","male",27,"硕士",5,"test",10,25,"good","square","good","match","n","n","612.3000000007451","1"
"v010001","male",27,"硕士",5,"test",11,25,"ordinary","triangle","ordinary","match","n","n","854.9000000001397","1"
"v010001","male",27,"硕士",5,"test",12,25,"ordinary","square","good","mismatch","m","m","694.500000001397","1"
"v010001","male",27,"硕士",5,"test",1,26,"bad","triangle","ordinary","mismatch","m","m","1043.1999999999534","1"
"v010001","male",27,"硕士",5,"test",2,26,"good","square","good","match","n","n","549.8999999999069","1"
"v010001","male",27,"硕士",5,"test",3,26,"good","triangle","ordinary","mismatch","m","m","696.0999999993946","1"
"v010001","male",27,"硕士",5,"test",4,26,"bad","circular","bad","match","n","n","625.9000000008382","1"
"v010001","male",27,"硕士",5,"test",5,26,"bad","circular","bad","match","n","n","1040.3999999999069","1"
"v010001","male",27,"硕士",5,"test",6,26,"good","circular","bad","mismatch","m","m","643.3999999992084","1"
"v010001","male",27,"硕士",5,"test",7,26,"ordinary","square","good","mismatch","m","m","813","1"
"v010001","male",27,"硕士",5,"test",8,26,"ordinary","triangle","ordinary","match","n","n","761.3000000000466","1"
"v010001","male",27,"硕士",5,"test",9,26,"ordinary","triangle","ordinary","match","n","n","645.5999999998603","1"
"v010001","male",27,"硕士",5,"test",10,26,"good","square","good","match","n","n","541.4000000001397","1"
"v010001","male",27,"硕士",5,"test",11,26,"ordinary","circular","bad","mismatch","m","m","709.6000000000931","1"
"v010001","male",27,"硕士",5,"test",12,26,"bad","square","good","mismatch","m","m","811.7999999995809","1"
"v010001","male",27,"硕士",5,"test",1,27,"good","square","good","match","n","n","471.49999999976717","1"
"v010001","male",27,"硕士",5,"test",2,27,"ordinary","triangle","ordinary","match","n","n","703.1999999999534","1"
"v010001","male",27,"硕士",5,"test",3,27,"bad","square","good","mismatch","m","m","752.6999999992549","1"
"v010001","male",27,"硕士",5,"test",4,27,"bad","circular","bad","match","n","n","863.4000000003725","1"
"v010001","male",27,"硕士",5,"test",5,27,"good","square","good","match","n","n","628.899999999674","1"
"v010001","male",27,"硕士",5,"test",6,27,"ordinary","triangle","ordinary","match","n","n","702.4000000001397","1"
"v010001","male",27,"硕士",5,"test",7,27,"bad","circular","bad","match","n","m","855.1000000005588","0"
"v010001","male",27,"硕士",5,"test",8,27,"good","triangle","ordinary","mismatch","m","m","844.3999999999069","1"
"v010001","male",27,"硕士",5,"test",9,27,"ordinary","circular","bad","mismatch","m","n","1147.8999999999069","0"
"v010001","male",27,"硕士",5,"test",10,27,"ordinary","square","good","mismatch","m","m","843.0000000006985","1"
"v010001","male",27,"硕士",5,"test",11,27,"good","circular","bad","mismatch","m","m","806.6999999990221","1"
"v010001","male",27,"硕士",5,"test",12,27,"bad","triangle","ordinary","mismatch","m","n","791.9000000001397","0"
"v010001","male",27,"硕士",5,"test",1,28,"bad","triangle","ordinary","mismatch","m","m","961.5000000011642","1"
"v010001","male",27,"硕士",5,"test",2,28,"bad","circular","bad","match","n","n","1038.8999999994412","1"
"v010001","male",27,"硕士",5,"test",3,28,"ordinary","triangle","ordinary","match","n","n","700.1999999992549","1"
"v010001","male",27,"硕士",5,"test",4,28,"bad","circular","bad","match","n","n","800.7999999991152","1"
"v010001","male",27,"硕士",5,"test",5,28,"good","circular","bad","mismatch","m","m","667.4000000003725","1"
"v010001","male",27,"硕士",5,"test",6,28,"ordinary","triangle","ordinary","match","n","n","896.3000000002794","1"
"v010001","male",27,"硕士",5,"test",7,28,"bad","square","good","mismatch","m","m","722.1000000007916","1"
"v010001","male",27,"硕士",5,"test",8,28,"ordinary","circular","bad","mismatch","m","m","862.6999999997206","1"
"v010001","male",27,"硕士",5,"test",9,28,"good","triangle","ordinary","mismatch","m","m","861.0000000006985","1"
"v010001","male",27,"硕士",5,"test",10,28,"ordinary","square","good","mismatch","m","m","876.6000000014901","1"
"v010001","male",27,"硕士",5,"test",11,28,"good","square","good","match","n","n","522.3999999999069","1"
"v010001","male",27,"硕士",5,"test",12,28,"good","square","good","match","n","n","892.7999999995809","1"
"v010001","male",27,"硕士",5,"test",1,29,"good","circular","bad","mismatch","m","m","682.6000000000931","1"
"v010001","male",27,"硕士",5,"test",2,29,"bad","circular","bad","match","n","n","941.8000000005122","1"
"v010001","male",27,"硕士",5,"test",3,29,"ordinary","triangle","ordinary","match","n","n","703.1999999999534","1"
"v010001","male",27,"硕士",5,"test",4,29,"bad","circular","bad","match","n","n","867.7000000006519","1"
"v010001","male",27,"硕士",5,"test",5,29,"good","square","good","match","n","n","753.5000000006985","1"
"v010001","male",27,"硕士",5,"test",6,29,"ordinary","circular","bad","mismatch","m","n","973.0999999993946","0"
"v010001","male",27,"硕士",5,"test",7,29,"ordinary","square","good","mismatch","m","m","982.4000000008382","1"
"v010001","male",27,"硕士",5,"test",8,29,"good","triangle","ordinary","mismatch","m","m","814.499999998603","1"
"v010001","male",27,"硕士",5,"test",9,29,"bad","square","good","mismatch","m","m","938.2999999998137","1"
"v010001","male",27,"硕士",5,"test",10,29,"ordinary","triangle","ordinary","match","n","n","742.5999999993946","1"
"v010001","male",27,"硕士",5,"test",11,29,"good","square","good","match","n","m","848.1000000010245","0"
"v010001","male",27,"硕士",5,"test",12,29,"bad","triangle","ordinary","mismatch","m","m","873.4000000003725","1"
"v010001","male",27,"硕士",5,"test",1,30,"good","square","good","match","n","n","976.2999999986496","1"
"v010001","male",27,"硕士",5,"test",2,30,"bad","circular","bad","match","n","n","903.2000000006519","1"
"v010001","male",27,"硕士",5,"test",3,30,"ordinary","triangle","ordinary","match","n","n","750.7999999998137","1"
"v010001","male",27,"硕士",5,"test",4,30,"bad","circular","bad","match","n","n","856.2999999993481","1"
"v010001","male",27,"硕士",5,"test",5,30,"good","triangle","ordinary","mismatch","m","m","980.6000000007916","1"
"v010001","male",27,"硕士",5,"test",6,30,"bad","triangle","ordinary","mismatch","m","m","1046.5999999998603","1"
"v010001","male",27,"硕士",5,"test",7,30,"bad","square","good","mismatch","m","m","1078.4999999997672","1"
"v010001","male",27,"硕士",5,"test",8,30,"ordinary","square","good","mismatch","m","m","864.6999999999534","1"
"v010001","male",27,"硕士",5,"test",9,30,"good","square","good","match","n","m","715.2000000004191","0"
"v010001","male",27,"硕士",5,"test",10,30,"ordinary","triangle","ordinary","match","n","n","968.8999999999069","1"
"v010001","male",27,"硕士",5,"test",11,30,"ordinary","circular","bad","mismatch","m","m","717.4999999988358","1"
"v010001","male",27,"硕士",5,"test",12,30,"good","circular","bad","mismatch","m","m","1006.8999999985099","1"
"v010001","male",27,"硕士",6,"test",1,31,"ordinary","square","good","mismatch","m","m","785.4999999997672","1"
"v010001","male",27,"硕士",6,"test",2,31,"ordinary","triangle","ordinary","match","n","n","738.9000000003725","1"
"v010001","male",27,"硕士",6,"test",3,31,"ordinary","circular","bad","mismatch","m","m","790.7000000013504","1"
"v010001","male",27,"硕士",6,"test",4,31,"bad","square","good","mismatch","m","m","873.6000000007916","1"
"v010001","male",27,"硕士",6,"test",5,31,"good","triangle","ordinary","mismatch","m","m","713.2999999993481","1"
"v010001","male",27,"硕士",6,"test",6,31,"bad","circular","bad","match","n","n","867.900000001071","1"
"v010001","male",27,"硕士",6,"test",7,31,"bad","triangle","ordinary","mismatch","m","m","718.1999999992549","1"
"v010001","male",27,"硕士",6,"test",8,31,"good","square","good","match","n","n","705","1"
"v010001","male",27,"硕士",6,"test",9,31,"bad","circular","bad","match","n","n","734.9000000013039","1"
"v010001","male",27,"硕士",6,"test",10,31,"good","square","good","match","n","n","770.8000000002794","1"
"v010001","male",27,"硕士",6,"test",11,31,"ordinary","triangle","ordinary","match","n","n","1038.9999999988358","1"
"v010001","male",27,"硕士",6,"test",12,31,"good","circular","bad","mismatch","m","m","933.8999999999069","1"
"v010001","male",27,"硕士",6,"test",1,32,"good","circular","bad","mismatch","m","m","704.4000000006054","1"
"v010001","male",27,"硕士",6,"test",2,32,"good","square","good","match","n","n","633.8000000014435","1"
"v010001","male",27,"硕士",6,"test",3,32,"bad","square","good","mismatch","m","m","671.999999998603","1"
"v010001","male",27,"硕士",6,"test",4,32,"good","triangle","ordinary","mismatch","m","m","665.6999999994878","1"
"v010001","male",27,"硕士",6,"test",5,32,"ordinary","triangle","ordinary","match","n","n","820.5999999991618","1"
"v010001","male",27,"硕士",6,"test",6,32,"good","square","good","match","n","n","726.7000000011176","1"
"v010001","male",27,"硕士",6,"test",7,32,"ordinary","circular","bad","mismatch","m","m","633.7000000004191","1"
"v010001","male",27,"硕士",6,"test",8,32,"bad","circular","bad","match","n","m","700.5000000009313","0"
"v010001","male",27,"硕士",6,"test",9,32,"ordinary","square","good","mismatch","m","m","854.9999999995343","1"
"v010001","male",27,"硕士",6,"test",10,32,"bad","triangle","ordinary","mismatch","m","m","765.0999999986961","1"
"v010001","male",27,"硕士",6,"test",11,32,"ordinary","triangle","ordinary","match","n","n","851.399999999674","1"
